idx,flight_id,start,end,fuel_kg,flight_date,aircraft_type,takeoff,landed,origin_icao,origin_name,destination_icao,destination_name,ICAO_TYPE_CODE,aircraft,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_type,flaps_area,flaps_bf/b,flaps_cf/c,flaps_Sf/S,cruise_mach,cruise_range,engine_type,engine_mount,engine_default,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,clean_e,origin_longitude,origin_latitude,origin_elevation,origin_RWY_1_HEADING_a,origin_RWY_1_HEADING_b,origin_RWY_1_LENGTH,origin_RWY_2_HEADING_a,origin_RWY_2_HEADING_b,origin_RWY_2_LENGTH,origin_RWY_3_HEADING_a,origin_RWY_3_HEADING_b,origin_RWY_3_LENGTH,origin_RWY_4_HEADING_a,origin_RWY_4_HEADING_b,origin_RWY_4_LENGTH,origin_RWY_5_HEADING_a,origin_RWY_5_HEADING_b,origin_RWY_5_LENGTH,origin_RWY_6_HEADING_a,origin_RWY_6_HEADING_b,origin_RWY_6_LENGTH,origin_RWY_7_HEADING_a,origin_RWY_7_HEADING_b,origin_RWY_7_LENGTH,origin_RWY_8_HEADING_a,origin_RWY_8_HEADING_b,origin_RWY_8_LENGTH,destination_longitude,destination_latitude,destination_elevation,destination_RWY_1_HEADING_a,destination_RWY_1_HEADING_b,destination_RWY_1_LENGTH,destination_RWY_2_HEADING_a,destination_RWY_2_HEADING_b,destination_RWY_2_LENGTH,destination_RWY_3_HEADING_a,destination_RWY_3_HEADING_b,destination_RWY_3_LENGTH,destination_RWY_4_HEADING_a,destination_RWY_4_HEADING_b,destination_RWY_4_LENGTH,destination_RWY_5_HEADING_a,destination_RWY_5_HEADING_b,destination_RWY_5_LENGTH,destination_RWY_6_HEADING_a,destination_RWY_6_HEADING_b,destination_RWY_6_LENGTH,destination_RWY_7_HEADING_a,destination_RWY_7_HEADING_b,destination_RWY_7_LENGTH,destination_RWY_8_HEADING_a,destination_RWY_8_HEADING_b,destination_RWY_8_LENGTH,LF1,LF2,parked_fraction,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,landing_fraction,taxiing_fraction,takeoff_delta,landing_delta,mean_time_in_air,segment_duration_s,segment_distance_km,mean_vertical_rate,starting_altitude,ending_altitude,altitude_difference,std_vertical_rate,mean_track,std_track,num_trajectory_points,points_per_second
75818,prc784794975,2025-06-08 08:55:38.941,2025-06-08 08:56:39.563,18.0,2025-06-08,A320,2025-06-08 04:19:05,2025-06-08 08:59:22,SKBO,Bogota El Dorado International Airport,KIAD,Washington Dulles International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.176,0.17,0.78,5000.0,turbofan,wing,CFM56-5B4,0.018,0.039,0.799,0.017,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,0.7969999999999984,-74.1469,4.70159,8360.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,-77.455803,38.9445,312.0,1.0,181.0,3505.0,1.0,181.0,3505.0,111.0,291.0,3201.0,1.0,181.0,2865.0,1.0,181.0,3505.0,1.0,181.0,3505.0,1.0,181.0,3505.0,1.0,181.0,3505.0,0.4742619362720147,0.2048327273989501,0.0,0.0,0.0,0.44715447154471544,0.13008130081300814,0.42276422764227645,0.0,0.0,276.5656833333333,2.7072833333333337,277.0708666666667,60.622,5.8106355316288925,-120.45528455284553,2100.0,2000.0,-100.0,255.26451131645948,0.7025824373974815,0.16627957004172925,123.0,2.0289663818415757
121400,prc798431507,2025-07-31 15:37:54.889,2025-07-31 15:42:54.731,200.0,2025-07-31,A320,2025-07-31 14:21:32,2025-07-31 16:21:20,MMMM,Morelia International Airport,KIAH,Houston George Bush Intercontinental Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.176,0.17,0.78,5000.0,turbofan,wing,CFM56-5B4,0.018,0.039,0.799,0.017,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,0.7969999999999984,-101.025002,19.849899,6033.0,47.0,227.0,3408.0,47.0,227.0,3408.0,47.0,227.0,3408.0,47.0,227.0,3408.0,47.0,227.0,3408.0,47.0,227.0,3408.0,47.0,227.0,3408.0,47.0,227.0,3408.0,-95.34140014648438,29.984399795532227,95.0,152.0,332.0,3658.0,90.0,270.0,3048.0,152.0,332.0,3048.0,90.0,270.0,2866.0,90.0,270.0,2743.0,152.0,332.0,3658.0,152.0,332.0,3658.0,152.0,332.0,3658.0,0.3333333333333333,0.2422369972784556,0.0,0.0,0.0,0.8938356164383562,0.10616438356164383,0.0,0.0,0.0,76.38148333333334,38.42115,78.88016666666667,299.842,67.11262001599145,-40.8458904109589,38949.0,38942.0,-7.0,180.46182227381888,28.452487478138195,0.06919343163442446,584.0,1.9476924513577152
62937,prc781836114,2025-05-27 14:59:15.458,2025-05-27 15:04:15.308,200.0,2025-05-27,A320,2025-05-27 13:02:56,2025-05-27 16:45:00,KORD,Chicago O'Hare International Airport,MMLO,Silao Del Bajio International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.176,0.17,0.78,5000.0,turbofan,wing,CFM56-5B4,0.018,0.039,0.799,0.017,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,0.7969999999999984,-87.9048,41.9786,680.0,90.0,270.0,3962.0,90.0,270.0,3432.0,90.0,270.0,3427.0,90.0,270.0,3292.0,42.0,222.0,2461.0,39.0,219.0,2286.0,90.0,270.0,2286.0,90.0,270.0,2286.0,-101.480284,20.992695,5956.0,128.0,308.0,3501.0,128.0,308.0,3501.0,128.0,308.0,3501.0,128.0,308.0,3501.0,128.0,308.0,3501.0,128.0,308.0,3501.0,128.0,308.0,3501.0,128.0,308.0,3501.0,0.6811497326203209,0.1967646860899628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,116.3243,100.74486666666667,118.82305,299.85,63.88413882215894,-7.915194346289753,36014.0,35984.0,-30.0,18.235105363761896,218.10104688274993,0.09170331395468054,566.0,1.8876104719026179
130661,prc801634812,2025-08-12 19:32:28.566,2025-08-12 19:37:28.668,200.0,2025-08-12,A320,2025-08-12 18:06:17,2025-08-12 21:02:13,KMCO,Orlando International Airport,MROC,San Jose Juan Santamaria International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.176,0.17,0.78,5000.0,turbofan,wing,CFM56-5B4,0.018,0.039,0.799,0.017,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,0.7969999999999984,-81.30899810791016,28.429399490356445,96.0,179.0,359.0,3659.0,179.0,359.0,3659.0,179.0,359.0,3048.0,179.0,359.0,2744.0,179.0,359.0,3659.0,179.0,359.0,3659.0,179.0,359.0,3659.0,179.0,359.0,3659.0,-84.208801,9.99386,3048.0,71.0,251.0,3011.0,71.0,251.0,3011.0,71.0,251.0,3011.0,71.0,251.0,3011.0,71.0,251.0,3011.0,71.0,251.0,3011.0,71.0,251.0,3011.0,71.0,251.0,3011.0,0.6345713487354245,0.2584730861964897,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.19276666666666,84.73886666666667,88.69361666666667,300.102,63.80594183519414,-48.0,39008.0,38987.0,-21.0,3.2324881425670777,205.66763011005568,1.870405958914564,2.0,0.00666440077040473
71983,prc784250168,2025-06-06 05:41:25.626,2025-06-06 05:56:24.590,1050.0,2025-06-05,A333,2025-06-05 22:10:47,2025-06-06 07:31:24,MMSM,Mexico City Felipe Angeles International Airport,SBKP,Campinas Viracopos International Airport,A333,Airbus A330-300,242000.0,188000.0,122780.0,139000.0,330.0,0.86,12500.0,440.0,250.0,290.0,63.67,5.64,5.64,361.6,60.3,7.26,29.7,0.11,double-slotted,22.30886996382404,0.665,0.15,0.15,0.82,10500.0,turbofan,wing,Trent 772,0.022,0.041,0.773,0.014,5.84957777,242000.0,188000.0,122780.0,139000.0,330.0,0.86,12500.0,0.7969999999999984,-99.0257,19.7357,7362.0,45.0,225.0,4500.0,45.0,225.0,4500.0,45.0,225.0,3500.0,45.0,225.0,4500.0,45.0,225.0,4500.0,45.0,225.0,4500.0,45.0,225.0,4500.0,45.0,225.0,4500.0,-47.134502,-23.007404,2170.0,148.0,328.0,3240.0,148.0,328.0,3240.0,148.0,328.0,3240.0,148.0,328.0,3240.0,148.0,328.0,3240.0,148.0,328.0,3240.0,148.0,328.0,3240.0,148.0,328.0,3240.0,0.3539682352123779,0.3541191647899869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,450.6437666666667,94.99016666666667,458.13513333333333,898.964,192.7658795894455,0.0,38968.0,38971.0,3.0,0.0,112.55728034181942,0.6897403713197737,2.0,0.002224783194877659
89239,prc788663101,2025-06-23 08:12:31.259,2025-06-23 08:17:31.742,90.7184,2025-06-23,A20N,2025-06-23 06:41:34,2025-06-23 11:05:02,KJFK,New York John F. Kennedy International Airport,MMGL,Guadalajara International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-73.779317,40.639447,13.0,121.0,301.0,4423.0,31.0,211.0,3682.0,121.0,301.0,3048.0,31.0,211.0,2560.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,-103.310108,20.523342,5013.0,108.0,288.0,4000.0,24.0,204.0,1800.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,0.6055806938159879,0.1961183728205528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.95431666666667,167.5043,93.45834166666667,300.483,72.82267260052205,-12.578034682080926,36018.0,35961.0,-57.0,30.320141883589624,235.11935602509493,0.10328127776255965,519.0,1.727219177124829
92767,prc789809249,2025-06-27 14:12:32.011,2025-06-27 14:14:33.156,300.0,2025-06-27,A332,2025-06-27 13:32:45,2025-06-27 23:03:37,EBBR,Brussels Airport,ZUTF,Chengdu Tianfu International Airport,A332,Airbus A330-200,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,406.0,220.0,260.0,58.82,5.64,5.64,361.6,60.3,7.26,29.7,0.11,double-slotted,21.099999999999632,0.665,0.15,0.15,0.82,12500.0,turbofan,wing,Trent 772,0.022,0.041,0.774,0.014,6.0218489,230000.0,182000.0,120200.0,139000.0,330.0,0.86,12500.0,0.7969999999999984,4.48444,50.901402,175.0,64.0,244.0,3638.0,69.0,249.0,3211.0,13.0,193.0,2987.0,64.0,244.0,3638.0,64.0,244.0,3638.0,64.0,244.0,3638.0,64.0,244.0,3638.0,64.0,244.0,3638.0,104.441284,30.31252,1453.0,25.0,205.0,4000.0,115.0,295.0,3800.0,25.0,205.0,3200.0,25.0,205.0,4000.0,25.0,205.0,4000.0,25.0,205.0,4000.0,25.0,205.0,4000.0,25.0,205.0,4000.0,0.6232814594928673,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.783516666666664,529.0640666666667,40.793058333333335,121.145,31.38400110150794,6.700854700854701,35004.0,35003.0,-1.0,33.532434980739176,57.57239661523299,0.10985830062567817,234.0,1.9315696066696935
79912,prc785851968,2025-06-12 10:48:18.964,2025-06-12 10:53:19.443,200.0,2025-06-12,A320,2025-06-12 08:11:56,2025-06-12 12:07:29,KORD,Chicago O'Hare International Airport,MMGL,Guadalajara International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.176,0.17,0.78,5000.0,turbofan,wing,CFM56-5B4,0.018,0.039,0.799,0.017,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,0.7969999999999984,-87.9048,41.9786,680.0,90.0,270.0,3962.0,90.0,270.0,3432.0,90.0,270.0,3427.0,90.0,270.0,3292.0,42.0,222.0,2461.0,39.0,219.0,2286.0,90.0,270.0,2286.0,90.0,270.0,2286.0,-103.310108,20.523342,5013.0,108.0,288.0,4000.0,24.0,204.0,1800.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,0.7079100529100529,0.2214349774056248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,156.38273333333333,74.15928333333333,158.88672499999998,300.479,71.51970669181345,-2.0533787620670085,33991.0,34000.0,9.0,47.47127294359934,178.923897472841,0.043264109548071895,587.0,1.9535475024876947
14998,prc772904448,2025-04-21 16:15:50.513,2025-04-21 16:19:51.439,392.810672,2025-04-21,A359,2025-04-21 12:38:36,2025-04-21 22:26:35,ZSPD,Shanghai Pudong International Airport,YSSY,Sydney Kingsford Smith Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.15,0.15,0.85,15000.0,turbofan,wing,Trent XWB-84,0.022,0.043,0.783,0.013,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,0.7969999999999984,121.805,31.1434,13.0,168.0,348.0,4000.0,168.0,348.0,3800.0,168.0,348.0,3800.0,168.0,348.0,3400.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,151.177002,-33.946098,21.0,155.0,335.0,3962.0,62.0,242.0,2530.0,155.0,335.0,2438.0,155.0,335.0,3962.0,155.0,335.0,3962.0,155.0,335.0,3962.0,155.0,335.0,3962.0,155.0,335.0,3962.0,0.4682095994789011,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,217.24188333333333,366.7260166666667,219.24960000000002,240.926,61.18908549557748,0.0,36003.0,36002.0,-1.0,0.0,0.0,0.0,2.0,0.00830130413487959
2104,prc771089598,2025-04-13 23:13:29.035,2025-04-13 23:18:28.864,98.883056,2025-04-13,A20N,2025-04-13 20:53:35,2025-04-14 01:31:35,KBOS,Boston Logan International Airport,MSLP,San Salvador International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-71.0079,42.36197,19.0,135.0,315.0,3073.0,20.0,200.0,3050.0,20.0,200.0,2397.0,77.0,257.0,2134.0,125.0,305.0,1524.0,135.0,315.0,779.0,135.0,315.0,3073.0,135.0,315.0,3073.0,-89.055702,13.4409,87.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,0.4479052352979148,0.1698101715607634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,139.90058333333334,133.10226666666668,142.39915833333333,299.829,70.97027346317489,1.327188940092166,34000.0,34000.0,0.0,61.79225709627393,212.58612652936878,0.08002533207265217,434.0,1.447491736956732
124021,prc799695265,2025-08-05 15:47:05.380,2025-08-05 16:07:27.132,226.796,2025-08-05,A20N,2025-08-05 13:47:24,2025-08-05 16:33:55,MMGL,Guadalajara International Airport,KLAX,Los Angeles International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-103.310108,20.523342,5013.0,108.0,288.0,4000.0,24.0,204.0,1800.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,-118.407997,33.942501,127.0,83.0,263.0,3939.0,83.0,263.0,3382.0,83.0,263.0,3318.0,83.0,263.0,2721.0,83.0,263.0,3939.0,83.0,263.0,3939.0,83.0,263.0,3939.0,83.0,263.0,3939.0,0.6236691202535565,0.2291077220852475,0.0,0.0,0.0,0.49834619625137816,0.5016538037486218,0.0,0.0,0.0,119.68966666666667,26.464466666666667,129.87093333333334,1221.752,282.9756798020649,-899.175303197354,38014.0,23969.0,-14045.0,1026.5859518811826,303.6127767547116,7.995878840056008,1814.0,1.484753043170791
12702,prc772665333,2025-04-20 11:08:30.622,2025-04-20 11:13:31.677,90.7184,2025-04-20,A20N,2025-04-20 09:49:02,2025-04-20 14:39:47,KSFO,San Francisco International Airport,MSLP,San Salvador International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-122.374821,37.619806,13.0,118.0,298.0,3618.0,118.0,298.0,3469.0,28.0,208.0,2637.0,28.0,208.0,2332.0,118.0,298.0,3618.0,118.0,298.0,3618.0,118.0,298.0,3618.0,118.0,298.0,3618.0,-89.055702,13.4409,87.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,0.595982456140351,0.174071855113871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.47703333333334,206.25538333333333,81.985825,301.055,181.9427040344635,-0.6080760095011877,37000.0,37000.0,0.0,14.812803040522509,121.84904841432052,0.3044755693838002,421.0,1.3984155719054658
84996,prc787240326,2025-06-17 18:57:18.099,2025-06-17 19:07:26.244,181.4368,2025-06-17,A20N,2025-06-17 18:03:46,2025-06-17 22:08:16,KIAD,Washington Dulles International Airport,MSLP,San Salvador International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-77.455803,38.9445,312.0,1.0,181.0,3505.0,1.0,181.0,3505.0,111.0,291.0,3201.0,1.0,181.0,2865.0,1.0,181.0,3505.0,1.0,181.0,3505.0,1.0,181.0,3505.0,1.0,181.0,3505.0,-89.055702,13.4409,87.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,0.4416568661957378,0.2114618312547737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.53498333333334,180.82926666666665,58.60285833333333,608.145,135.25360730228033,-10.419928825622776,38024.0,37989.0,-35.0,32.042412049869434,205.38811215147385,2.917184470936716,1124.0,1.8482434287875424
35448,prc776491661,2025-05-06 03:16:43.772,2025-05-06 03:21:46.267,400.0,2025-05-05,B788,2025-05-05 21:29:00,2025-05-06 07:44:36,EGLL,London Heathrow Airport,SKBO,Bogota El Dorado International Airport,B788,Boeing 787-8,228000.0,172000.0,119000.0,126200.0,515.0,0.9,13100.0,380.0,220.0,250.0,56.72,5.94,5.77,377.0,60.12,6.27,32.2,0.094,single-slotted,40.58450000000004,0.6841600000000007,0.15,0.15,0.85,14800.0,turbofan,wing,Trent 1000-E2,0.017,0.041,0.819,0.013,5.1610875879,228000.0,172000.0,119000.0,126200.0,515.0,0.9,13100.0,0.7969999999999985,-0.461941,51.4706,83.0,89.0,269.0,3901.0,89.0,269.0,3658.0,89.0,269.0,3901.0,89.0,269.0,3901.0,89.0,269.0,3901.0,89.0,269.0,3901.0,89.0,269.0,3901.0,89.0,269.0,3901.0,-74.1469,4.70159,8360.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,134.0,314.0,3800.0,0.5560503789796389,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,347.72953333333334,262.82888333333335,350.250325,302.495,73.18074224473253,43.130434782608695,40000.0,40561.0,561.0,1.9676014780843047,224.555211854947,1.365812483443718,2.0,0.006611679531893089
129689,prc801347469,2025-08-11 19:10:44.217,2025-08-11 19:14:45.325,464.9318,2025-08-11,A359,2025-08-11 16:41:35,2025-08-12 03:35:13,ZSPD,Shanghai Pudong International Airport,NZAA,Auckland Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.15,0.15,0.85,15000.0,turbofan,wing,Trent XWB-84,0.022,0.043,0.783,0.013,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,0.7969999999999984,121.805,31.1434,13.0,168.0,348.0,4000.0,168.0,348.0,3800.0,168.0,348.0,3800.0,168.0,348.0,3400.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,174.786331,-37.01199,23.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,0.4125174027175745,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,149.15361666666666,500.46125,151.16285000000002,241.108,59.29648976965053,0.0,33006.0,33006.0,0.0,0.0,0.0,0.0,2.0,0.008295037908323241
103289,prc792899295,2025-07-10 05:53:18.863,2025-07-10 05:56:37.676,54.0,2025-07-10,A20N,2025-07-10 00:14:54,2025-07-10 06:17:34,SEGU,Guayaquil International Airport,KJFK,New York John F. Kennedy International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-79.883598,-2.15742,20.0,33.0,213.0,2684.0,33.0,213.0,2684.0,33.0,213.0,2684.0,33.0,213.0,2684.0,33.0,213.0,2684.0,33.0,213.0,2684.0,33.0,213.0,2684.0,33.0,213.0,2684.0,-73.779317,40.639447,13.0,121.0,301.0,4423.0,31.0,211.0,3682.0,121.0,301.0,3048.0,31.0,211.0,2560.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,0.2288721746501676,0.2122934805753328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,338.4143833333334,20.938733333333335,340.0711583333333,198.813,46.34094699071878,-2199.330049261084,29000.0,21700.0,-7300.0,42.672504617937975,40.14952028539941,0.4028025361398955,406.0,2.0421199820937264
19274,prc773626096,2025-04-24 06:59:08.129,2025-04-24 07:04:11.479,136.0776,2025-04-24,A20N,2025-04-24 06:42:55,2025-04-24 10:50:37,KLAX,Los Angeles International Airport,MGGT,Guatemala City La Aurora International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-118.407997,33.942501,127.0,83.0,263.0,3939.0,83.0,263.0,3382.0,83.0,263.0,3318.0,83.0,263.0,2721.0,83.0,263.0,3939.0,83.0,263.0,3939.0,83.0,263.0,3939.0,83.0,263.0,3939.0,-90.527496,14.5833,4952.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,0.2384109211839488,0.2114769551464093,0.0,0.0,0.9373970345963756,0.06260296540362438,0.0,0.0,0.0,0.0,16.218816666666665,226.42535,18.746733333333335,303.35,77.12483597872594,986.2537067545305,29569.0,34491.0,4922.0,325.8610082799564,115.79618130960776,0.6494063608674754,607.0,2.0009889566507333
