,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_cf/c,flaps_Sf/S,cruise_mach,cruise_range,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,clean_e,origin_longitude,origin_latitude,origin_elevation,origin_RWY_1_HEADING_a,origin_RWY_1_HEADING_b,origin_RWY_1_LENGTH,origin_RWY_2_HEADING_a,origin_RWY_2_HEADING_b,origin_RWY_2_LENGTH,origin_RWY_3_HEADING_a,origin_RWY_3_HEADING_b,origin_RWY_3_LENGTH,origin_RWY_4_HEADING_a,origin_RWY_4_HEADING_b,origin_RWY_4_LENGTH,origin_RWY_5_HEADING_a,origin_RWY_5_HEADING_b,origin_RWY_5_LENGTH,origin_RWY_6_HEADING_a,origin_RWY_6_HEADING_b,origin_RWY_6_LENGTH,origin_RWY_7_HEADING_a,origin_RWY_7_HEADING_b,origin_RWY_7_LENGTH,origin_RWY_8_HEADING_a,origin_RWY_8_HEADING_b,origin_RWY_8_LENGTH,destination_longitude,destination_latitude,destination_elevation,destination_RWY_1_HEADING_a,destination_RWY_1_HEADING_b,destination_RWY_1_LENGTH,destination_RWY_2_HEADING_a,destination_RWY_2_HEADING_b,destination_RWY_2_LENGTH,destination_RWY_3_HEADING_a,destination_RWY_3_HEADING_b,destination_RWY_3_LENGTH,destination_RWY_4_HEADING_a,destination_RWY_4_HEADING_b,destination_RWY_4_LENGTH,destination_RWY_5_HEADING_a,destination_RWY_5_HEADING_b,destination_RWY_5_LENGTH,destination_RWY_6_HEADING_a,destination_RWY_6_HEADING_b,destination_RWY_6_LENGTH,destination_RWY_7_HEADING_a,destination_RWY_7_HEADING_b,destination_RWY_7_LENGTH,destination_RWY_8_HEADING_a,destination_RWY_8_HEADING_b,destination_RWY_8_LENGTH,arrival_rwy_heading,arrival_rwy_length,departure_rwy_heading,departure_rwy_length,starting_altitude,ending_altitude,altitude_difference,mean_vertical_rate,std_vertical_rate,mean_track,std_track,num_trajectory_points,points_per_second,takeoff_delta,landing_delta,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,landing_fraction,taxiing_fraction
ending_altitude,-0.014281871281507003,0.17403863455848767,0.22232222587946995,0.2232693468864909,0.2280922385433967,0.22169345187697997,0.14614793944041038,0.2555889587515582,0.24551253415263688,0.2128864947058926,0.19685534557790582,0.1904769329247494,0.22320377089370289,0.2274381439165202,0.234460300084287,0.23981470218973078,0.24009066277802052,0.16118716723772614,0.2467933659385289,-0.26298674449083853,0.10149103947192951,-0.14230845914495993,-0.24661262426711292,-0.2424754257631557,0.2632679627787945,0.2505221329364178,0.13450295868788922,0.18957590424825926,-0.05510183687707278,-0.27101375213792367,0.129833389787076,0.22232222587946995,0.2232693468864909,0.2280922385433967,0.22169345187697997,0.14614793944041038,0.2555889587515582,0.24551253415263688,0.08198910764496571,0.13243535273001536,0.053495770815496634,-0.04515979457808836,0.0690766155502896,0.06616603052792525,0.09989597684720566,0.06860728693692975,0.06966059255798569,0.07347165505622279,0.05722004987674905,0.058078072888525074,0.032778229786379884,0.05362327542174571,0.05679072391003768,0.026805184195759866,0.06327670005912393,0.07618117873113363,0.07724959919209272,0.11517527696823995,0.03579849053359811,0.09039803409436539,0.0690766155502896,0.06616603052792525,0.08722197801239394,0.0690766155502896,0.06616603052792525,0.09476880671511928,0.1519293216631791,-0.10080225148083015,0.12063848264118769,0.08142693087384337,-0.026366942020937225,-0.007098411422794371,0.1569351703719117,0.09723511355175737,-0.027486690030883793,0.10683533829373797,0.05253644262636275,0.06829490539942636,0.1876992092122834,0.04543159405579511,0.16643627093563376,0.09267476805627814,-0.011541753863930608,0.049366855492096275,0.08317178505453258,-0.025971029717313215,0.07381959873457336,0.08142693087384337,-0.026366942020937225,-0.011909903303657998,0.08142693087384337,-0.026366942020937225,-0.007202935275950996,-0.416534525434368,-0.46007632566445456,-0.21926587663807043,-0.227596707529844,0.9106150119371897,1.0,0.2622047786129283,0.1435964288157789,-0.4481242164499719,-0.11596607603611413,-0.4271146841186803,-0.055177588604650885,-0.2836653304819684,0.037368335551325405,0.2732413474643555,0.15370863524275422,0.08147545197256309,0.06041407515907537,0.2622507325903983,-0.16948203251718366,-0.17987510011966826,0.5860334882864406,-0.5212707351040129,-0.390891645817713,-0.3991003424579128,0.05220189254685728
altitude_difference,0.02385071968110511,0.06660728685606189,-0.012284108101769102,-0.015762052156931793,-0.013197561698973776,-0.01671006098614584,0.006815654417785473,-0.006497034615430769,0.012038894672083274,-0.013258839595766778,-0.0006747190518156302,-0.0010960260936448984,-0.017133424419063098,-0.006343097162344464,-0.014885070620155523,-0.012643982994310512,-0.016825235397930086,-0.020988652926701074,-0.006238740789935432,-0.008866940562883186,0.017843470711673966,0.015356133215368578,0.03254424357065655,0.02074706824047127,-0.009985210018762061,-0.009915704530798692,-0.032829624927055816,-0.005495547353814842,0.04591479707107523,0.014284668582010992,-0.035107194250802304,-0.012284108101769102,-0.015762052156931793,-0.013197561698973776,-0.01671006098614584,0.006815654417785473,-0.006497034615430769,0.012038894672083274,-0.01733658922488411,-0.02589111083488178,0.10322516291996497,-0.12954046004338723,0.0017272539912861029,0.016635976822559233,-0.0017090795324382147,-0.01702916716143733,-0.016627833411303146,-0.007134215417432865,0.025686121132519068,0.01120034371589704,-0.1367728842103432,-0.026064202469444422,-0.0007114029663746666,-0.19120988075438897,-0.0067515019323570605,0.019390030357077453,-0.01922155471894365,0.015130272215927944,0.00020918316784971004,-0.012383981778392264,0.0017272539912861029,0.016635976822559233,-0.024722353466384635,0.0017272539912861029,0.016635976822559233,-0.02028710802965837,0.004661009349332581,-0.12336231359045785,0.16546157267268724,-0.059140132804102644,-0.01055839891576826,-0.03243117025037529,0.011309486816645804,-0.00278354798142654,-0.05455558624058579,-0.006885561003152559,-0.017067265351552126,0.11792921397001474,0.003794742017657738,0.02776801895447282,0.1524457191782503,-0.04484714047506988,-0.0050826710751326115,0.021762975517246964,-0.03312611511199274,-0.036619534065158506,0.04654850749963428,-0.059140132804102644,-0.01055839891576826,-0.025012226196154574,-0.059140132804102644,-0.01055839891576826,-0.026906487486019103,-0.07506825716111952,-0.10677816523413952,0.1752134257858843,0.18004053396047662,-0.16002921493751673,0.2622047786129283,1.0,0.7199397627545828,-0.09307022475107561,0.006805067270185686,-0.05751017173212246,-0.03775559492863846,0.010527519623932207,-0.23988415512741687,0.2757460604342603,-0.02854277923771543,-0.016468424461419304,-0.2135931672090261,0.2622016371919191,0.041623793337751,0.4872932266789372,0.02637162312984206,-0.4999420750245261,-0.08689701063823152,-0.05584363221215349,-0.013046926002182754
mean_vertical_rate,-0.015182195831244766,0.06442581874123379,-0.01809042056098218,-0.019682483236244677,-0.019539235016618698,-0.0238891908245459,-0.04262428399341316,-0.025693060589231143,-0.015121831942106211,-0.018850843917690572,-0.006276986184380262,-0.004682691332690775,-0.015656547946653655,-0.021525113226340414,-0.024290438951144355,-0.020089234549586187,-0.02304016856385406,-0.028436575693006103,-0.023210858953800463,0.018786436133110842,-0.023459821567915613,0.014440338194322933,0.022864454708292768,0.017994406144006034,-0.02332514134944707,-0.027604248623187982,0.004850746833691742,0.0006654508826691799,-0.01324095399812118,0.027363072589567796,-0.046102517685026316,-0.01809042056098218,-0.019682483236244677,-0.019539235016618698,-0.0238891908245459,-0.04262428399341316,-0.025693060589231143,-0.015121831942106211,-0.03128117078213032,-0.023687676656040987,0.1398847100224391,-0.1765638018069393,0.011772428584466456,0.08111824314555267,0.06914904514988143,-0.012277374465716025,0.030568967736681777,0.003671282819556638,0.06953180497099017,0.08627595462516696,-0.12113390775865043,-0.032998094109784756,0.05370961944745122,-0.18881751477194827,0.004207788056839979,0.086891713571797,0.03368314916878911,0.0174687833318858,0.07576432585088722,0.0300121810670807,0.011772428584466456,0.08111824314555267,0.03759361167760776,0.011772428584466456,0.08111824314555267,0.042788335485338135,0.010291821788868014,-0.11669339247067065,0.14283765167231902,-0.08940836598468171,-0.05416641624561358,-0.1618739741090522,0.0028892282903329757,-0.020311978313226595,-0.11000061381264527,-0.08409854056195573,-0.08543045101795527,0.06561729241435087,0.025381946772164758,0.016759262626133146,0.13770751637108597,-0.07482541053650052,-0.051595693893180306,-0.10059709353025945,-0.07015772262913156,-0.07248559826061747,-0.07497465914428066,-0.08940836598468171,-0.05416641624561358,-0.13756824478213667,-0.08940836598468171,-0.05416641624561358,-0.14111734382921412,-0.0950509766311344,-0.12729145727535146,0.28331467954686973,0.2935850452211914,-0.16142067571473034,0.1435964288157789,0.7199397627545828,1.0,0.031408739807655475,0.04049685426832471,-0.028735552524842275,-0.00393923714335606,0.024621239922533587,-0.3058833143444248,0.3227140484819564,-0.018974354673471524,-0.002869974743354255,-0.28558370844457287,0.290349519958011,0.14557783170231714,0.6753909671520503,0.010426305928214016,-0.6751372009966802,-0.07994072958301628,-0.0960023059609047,0.0032528246873867878
std_vertical_rate,-0.003193279613593723,-0.08348672525122564,-0.20130050717440423,-0.2025314153544002,-0.20461559574914207,-0.19949981216791443,-0.08578298286557691,-0.21497253071453237,-0.20462122629426935,-0.1927639974190877,-0.18048471100734406,-0.1795732776515365,-0.20244167314582548,-0.19635905265742154,-0.2064622664178874,-0.20926566252143766,-0.2102504212272798,-0.1580915646922336,-0.20738408275356865,0.21800714352209197,-0.10461737419068018,0.09396114109522483,0.20617729324668196,0.19816909229128765,-0.22174450112058056,-0.21749227114668027,-0.14988524557890234,-0.16754185697113394,0.09582496867400765,0.2183709888375365,-0.09967162625702009,-0.20130050717440423,-0.2025314153544002,-0.20461559574914207,-0.19949981216791443,-0.08578298286557691,-0.21497253071453237,-0.20462122629426935,-0.00833930945014157,-0.17164299503834726,0.051852546994465135,0.027593167912256963,-0.06928047024269515,-0.03209139555113314,-0.07525345873776948,-0.09101712110234975,-0.06620471928799426,-0.07865276281947241,-0.06177577300976694,-0.03833920603171767,-0.07889891988194844,-0.06681035013161839,-0.031059548645946677,-0.07723432808158055,-0.06500167018169485,-0.034006510923814695,-0.07141530703933069,-0.08404385075814759,-0.02243282334231161,-0.07237712244229073,-0.06928047024269515,-0.03209139555113314,-0.06725792761642102,-0.06928047024269515,-0.03209139555113314,-0.06970140702579648,-0.1748236503789981,0.12103871065791652,-0.008687740628290851,-0.07004912358416135,-0.004091108236998513,-0.04999951531455497,-0.08775664723177432,-0.04684703387846943,-0.00848398656904059,-0.10683148045543464,-0.05773125685807102,-0.036145090707288906,-0.11151021693243202,-0.032801014313135896,-0.10353983404299928,-0.07541792093582937,-0.012756168381438003,-0.07524514387704855,-0.07628765699464081,0.0010967474851711957,-0.08030800656260736,-0.07004912358416135,-0.004091108236998513,-0.04633308548758421,-0.07004912358416135,-0.004091108236998513,-0.04944417462370576,0.05363905191845674,0.08238993943683431,0.17904132561094951,0.18696867558545555,-0.4185351269062312,-0.4481242164499719,-0.09307022475107561,0.031408739807655475,1.0,0.14909183780931434,0.21866613760167086,0.26107220518528457,0.31056948606994617,-0.11546893961482152,-0.1755321940973785,0.0075583127479863545,-0.021405872131881193,-0.12863474620309714,-0.18330899730535832,0.07336609784445654,0.3354338698499819,-0.4650177970975554,0.353208811653762,0.12172962591454853,0.03690918393735127,-0.05940415852665431
mean_track,-0.06441563248035044,-0.07135103344791334,-0.17756035463266928,-0.17877486238396298,-0.18558742070255757,-0.1745612014057172,-0.020718072568087144,-0.180099578880183,-0.1728989813542012,-0.17209148318166936,-0.16173977365733425,-0.16665748317523657,-0.1816784741801212,-0.17971585896958328,-0.1863298321742787,-0.18798732982437133,-0.19356039626359683,-0.11607808716840617,-0.1759301671927839,0.17072307718399074,-0.02634613192059245,-0.0339231636423786,0.13673050987411467,0.11694536512968198,-0.18628083372370452,-0.2211964546093623,-0.12043877997704609,-0.07827649642691223,0.09571383952427742,0.1989019803499942,-0.05746714516755681,-0.17756035463266928,-0.17877486238396298,-0.18558742070255757,-0.1745612014057172,-0.020718072568087144,-0.180099578880183,-0.1728989813542012,0.002778897182524622,-0.13393498858717676,0.177983499422225,0.04350470214524637,-0.08773022905368391,-0.03098010648455604,-0.027180720640120854,-0.1727794321271495,-0.07361904799778313,-0.12149572991220525,-0.12336202213962533,-0.02249621959775301,-0.07221887571211678,-0.09755957903801725,-0.03779839826542342,-0.0029236109994071075,-0.09869779616041982,-0.04011345633912764,-0.0738204028062576,-0.10554440800227687,-0.0343608815874894,-0.07716101135830034,-0.08773022905368391,-0.03098010648455604,-0.05573388878955627,-0.08773022905368391,-0.03098010648455604,-0.05690378892589157,-0.2850479973866151,0.23008979062196702,0.09339459115767931,-0.0014999648093211991,-0.029542874291416797,-0.14790504371173208,0.11372036181160561,0.09947556010746966,-0.11313013960508933,-0.1172778863521659,-0.06750018325637382,-0.016524754793813528,0.07948695441569725,0.018141359613055102,-0.11012664417838025,0.010893940662421152,-0.04222247074104427,-0.1040325551473629,-0.02811931914167671,-0.0036227334159131407,-0.10607074398021797,-0.0014999648093211991,-0.029542874291416797,-0.09901867821492742,-0.0014999648093211991,-0.029542874291416797,-0.11129382923650352,0.11757587248654039,0.07703763814898336,0.070211654537935,0.07133604480042312,-0.12153698269983726,-0.11596607603611413,0.006805067270185686,0.04049685426832471,0.14909183780931434,1.0,0.11463638235786432,0.20460610928696368,0.323085699692019,-0.024778967979299783,-0.21587505009371985,-0.014560639221175922,0.020121892191539016,-0.06491808210603023,-0.2560853347187505,0.06253840317249194,0.1110165347555148,-0.14374834727266303,0.07772716024095487,0.0748338171347724,0.06560992617488483,-0.025610339026330087
std_track,-0.003450492736660409,-0.0672043532084666,-0.11326043352149892,-0.1149137036371746,-0.11385713723116404,-0.11156234572519996,-0.04521315875143731,-0.11784500068016855,-0.10625856019410265,-0.1102874427675429,-0.10223749383243638,-0.10075356367864903,-0.11746882571316546,-0.10924042227613344,-0.11409563243507605,-0.11716807811149647,-0.11703369790477378,-0.09369591762711539,-0.11741608667595861,0.11177070855732878,-0.050276050284917925,0.09188252956416303,0.1265980467443016,0.13301357299556002,-0.12244864652853509,-0.10549787882940871,-0.10975871267102831,-0.1241996998728649,0.08379244818782479,0.11505122838915702,-0.07889886823512385,-0.11326043352149892,-0.1149137036371746,-0.11385713723116404,-0.11156234572519996,-0.04521315875143731,-0.11784500068016855,-0.10625856019410265,-0.025673090337327415,-0.094360268101929,-0.07605938131181618,0.10605162469998605,-0.05751384687368424,-0.05689902620193159,-0.07765821679598588,-0.03927024113437657,-0.07068050876505384,-0.045814012950988275,-0.051554181215432655,-0.08110220355537977,-0.011887763040809945,-0.027500429903826906,-0.0396942405236408,-0.001466571413865518,-0.051879194821855046,-0.05828659228204956,-0.04844677398634251,-0.06290750070432141,-0.0562373428707957,-0.04230467958713424,-0.05751384687368424,-0.05689902620193159,-0.06646538762179503,-0.05751384687368424,-0.05689902620193159,-0.0686947620916062,-0.10184368931605485,0.07926248090905495,-0.05347758213161286,-0.02371691389344228,0.024192587071596994,0.06140126518077089,-0.06357026603702463,-0.041455047020158294,0.03630307230508536,-0.012194436695130371,-0.0008050355832486446,-0.018402344455120512,-0.08944823415443061,-0.019751278885075337,-0.08813528465476239,-0.030496957553041378,0.015144547989316647,0.029218384559256003,-0.022387881869402146,0.012022913008836499,0.020584758091404434,-0.02371691389344228,0.024192587071596994,0.04415405502544091,-0.02371691389344228,0.024192587071596994,0.04124215488943412,0.24075948623783822,0.30032895575122165,0.11372833703447567,0.108036420498576,-0.41226987885618316,-0.4271146841186803,-0.05751017173212246,-0.028735552524842275,0.21866613760167086,0.11463638235786432,1.0,0.10541050147143043,0.1521581327679154,0.0379877974096544,-0.16823417623561362,-0.007972028944255735,0.026729252102516147,0.021106001785614937,-0.16193288954923155,0.01841179052245738,0.0557731670128614,-0.2012318373420691,0.1900704140627458,0.3108512442799878,0.12778988707299496,-0.03644905490864843
num_trajectory_points,0.018310471909621043,0.05497243475468205,-0.23801898560440732,-0.24179915845253244,-0.24427396749760621,-0.23883228303535525,-0.13444433398507094,-0.2562573186299372,-0.23089621361150298,-0.23511936710532877,-0.2076967437812072,-0.20874826919412742,-0.24433883466291073,-0.23685827558334765,-0.24741251541645873,-0.24781637687461766,-0.25348829529506023,-0.18955390076290518,-0.2489615417396737,0.24862899557598594,-0.09998377260332213,0.10979290977907384,0.24289933741404957,0.23546991057835356,-0.2613161224742164,-0.2663783206876121,-0.1664342059430721,-0.17435774731202838,0.11300326931226089,0.25461040713931926,-0.16948846009297872,-0.23801898560440732,-0.24179915845253244,-0.24427396749760621,-0.23883228303535525,-0.13444433398507094,-0.2562573186299372,-0.23089621361150298,-0.06372003032440529,-0.23293937801303571,0.1396439401607669,0.02421628904826423,-0.0649809091612797,-0.016510884278207297,-0.15115270061120067,-0.1245605950379381,-0.11685038205948549,-0.16557425601256598,-0.10274511421419413,-0.09349118814647728,-0.13952526333905985,-0.05635418404408683,-0.010569270067652917,-0.13083041259591927,-0.06847596406585871,-0.023113991245161183,-0.1527260314103519,-0.07248241881482516,-0.02592801161680934,-0.14283359373498258,-0.0649809091612797,-0.016510884278207297,-0.16144399172744983,-0.0649809091612797,-0.016510884278207297,-0.16465499555831184,-0.23941833647272087,0.23180062257229106,0.01424832392996745,-0.072760998817509,-0.06076595531225669,-0.07897363542043315,-0.13827340683269995,-0.08476157000789614,-0.08635722369044399,-0.11603352153381635,-0.05890019274638434,-0.05774134446943886,-0.10611333599666145,-0.08647615190105871,-0.14314927208968797,-0.08041582331704981,-0.0717129656546916,-0.11364402215551675,-0.11247844446728282,-0.041492007093368345,-0.13579048330766036,-0.072760998817509,-0.06076595531225669,-0.09273389814853346,-0.072760998817509,-0.06076595531225669,-0.09564871566139625,-0.01144748505201712,-0.004171201287832843,0.002535665587438129,0.0022745831713067454,-0.040289677304260314,-0.055177588604650885,-0.03775559492863846,-0.00393923714335606,0.26107220518528457,0.20460610928696368,0.10541050147143043,1.0,0.5423770606528785,-0.12438511423123376,-0.2291768666242957,0.3777599768012739,0.07851022829715498,-0.13044505523963482,-0.2302221873988695,-0.024408980897175626,0.035263603616134634,0.012004538188201137,0.041550344884109816,-0.004880810854141804,-0.03064398867712276,-0.108273764846814
points_per_second,0.14731923718964546,-0.33075315920156745,-0.5239234931025011,-0.527816396750116,-0.5318773789136032,-0.520925861333081,-0.24018282205121474,-0.5515330874604283,-0.515015347084406,-0.5160115734806405,-0.4782057775484452,-0.4761038533142103,-0.5318212698093915,-0.5178116542369617,-0.5348653285823826,-0.53796301389039,-0.5422447620610562,-0.4305862888740528,-0.5403270629651006,0.5360711393796153,-0.26624181106365596,0.23398989543330517,0.4969538368824844,0.5007719104332246,-0.5598100880197698,-0.5592770948194185,-0.386656253339609,-0.4195878248624494,0.25378727827134984,0.5419673376952578,-0.3039697493348781,-0.5239234931025011,-0.527816396750116,-0.5318773789136032,-0.520925861333081,-0.24018282205121474,-0.5515330874604283,-0.515015347084406,-0.13294888440588792,-0.4363325090975541,0.1591066475787954,0.11985865758925213,-0.17700657835097688,-0.09224039513317601,-0.2013885800995625,-0.242573276734782,-0.24403297990403675,-0.26696134468175825,-0.13249162713130688,-0.14676729064436417,-0.16906748272785127,-0.17253100357022377,-0.09135350173122539,-0.17165163024332955,-0.18075225459785843,-0.09627915312172888,-0.16173909159476615,-0.18863803442904625,-0.10667613335106615,-0.13774276776936284,-0.17700657835097688,-0.09224039513317601,-0.2221229200717758,-0.17700657835097688,-0.09224039513317601,-0.22248959952106706,-0.45950647472572925,0.34301552235383526,0.03959022891885975,-0.17131414538954304,-0.07924495302586268,-0.08833622028973458,-0.22370986304476792,-0.16853202033405773,-0.13208636457209516,-0.15412321607602045,-0.09937585061768466,-0.05833345502054258,-0.24260808817754018,-0.1366622225444108,-0.229874895785859,-0.1898557485700958,-0.0930281053284511,-0.09657555031884188,-0.1967567620023151,-0.09215073787699432,-0.09562837171221739,-0.17131414538954304,-0.07924495302586268,-0.13115715827092253,-0.17131414538954304,-0.07924495302586268,-0.13126033664404305,0.040529598040747926,0.07197403848011552,0.06441504274541698,0.06621838934080737,-0.2946956822555336,-0.2836653304819684,0.010527519623932207,0.024621239922533587,0.31056948606994617,0.323085699692019,0.1521581327679154,0.5423770606528785,1.0,-0.2519577765501936,-0.3687641323150551,-0.21994458588361432,-0.09510315721152623,-0.2877966289485655,-0.39608407791951733,0.010545696680436095,0.17481868897120187,-0.14676569751061047,0.15615884745003406,0.08435116626685232,0.020808471257393275,-0.18016544066469362
takeoff_delta,-0.03310901092475238,0.3101891216145278,0.5895583225517423,0.591569348062989,0.5944219174727624,0.5900904829050049,0.10299161184341131,0.5844792261557328,0.5451787610344594,0.5763697143016796,0.5512481045686511,0.5447794215687737,0.5903168286394952,0.5801068851609549,0.5990477417728236,0.5996557491611763,0.6020365418104745,0.5180207894004573,0.5825326837472564,-0.5278818339039936,0.3168742384260457,-0.18302203092062733,-0.4878222434106965,-0.5022561000438338,0.5949101240606052,0.592323995892026,0.4911285080145133,0.4777144626231088,-0.35968648247005774,-0.5891118022912936,0.2818698337249133,0.5895583225517423,0.591569348062989,0.5944219174727624,0.5900904829050049,0.10299161184341131,0.5844792261557328,0.5451787610344594,0.05193073217038366,0.3758812130216288,-0.29586677475949746,0.037871199919753136,0.017151215061331833,-0.12278265214674446,0.20670711979263948,0.14302652344587113,0.0970396663427777,0.2280445428982103,-0.007995728128431448,-0.025773490492333927,0.2925460097767835,0.08074043583060636,-0.08274209641054234,0.34539396883162843,0.03677767549627919,-0.11251380973773394,0.27009417631564414,-0.011267319176855467,-0.08507383929126265,0.2490788085897356,0.017151215061331833,-0.12278265214674446,0.2328908538657558,0.017151215061331833,-0.12278265214674446,0.2351608831371036,0.3359289351152705,-0.06708542983508389,-0.16687504994306532,0.2395196097603113,0.015603831463543482,0.27962973309981526,0.20469746985924303,0.19327055976776497,0.22461572384202422,0.20454014618001562,0.179775537923451,0.08789686254184956,0.16889093554452903,-0.017863546932673172,0.09119728981953112,0.24094537674639538,0.022354470629818782,0.24768898209337767,0.20982903306756656,0.05895610841552836,0.22293294469156902,0.2395196097603113,0.015603831463543482,0.2768312949241587,0.2395196097603113,0.015603831463543482,0.2808747500652963,0.05160447701153406,0.0736576094882094,-0.10457231739458579,-0.10811524380203572,0.1409315023683661,0.037368335551325405,-0.23988415512741687,-0.3058833143444248,-0.11546893961482152,-0.024778967979299783,0.0379877974096544,-0.12438511423123376,-0.2519577765501936,1.0,-0.10002579541193458,0.21288711291037252,0.05606995651676457,0.9583474917036329,-0.0803860545654824,-0.06761530634558213,-0.26498248952749476,0.11436354248548737,0.16517875341854293,0.08234981077808506,0.04614914765073258,-0.14481472362977413
landing_delta,-0.03107694054003074,0.35092573205244604,0.5632172511606334,0.5607503642796652,0.5689522037588902,0.5498777122626222,0.20412632998999045,0.5873359851711651,0.5822401922289889,0.548517501917166,0.5386410233255381,0.5326974675331898,0.560106619632286,0.5668845916035483,0.5701385523410583,0.5747837366903278,0.5726037778942671,0.4486248315291762,0.5788798707277262,-0.5794047158426978,0.3004289933450469,-0.13942315028698707,-0.44954144135386626,-0.4726032587602072,0.5901990183294588,0.5875432243812495,0.4172787603765025,0.44510936455238337,-0.26656212158720766,-0.5691151499914819,0.2048685984456823,0.5632172511606334,0.5607503642796652,0.5689522037588902,0.5498777122626222,0.20412632998999045,0.5873359851711651,0.5822401922289889,0.06151992848348999,0.3923882733496911,0.003210656469094918,-0.2485790720940572,0.2452343058319487,0.1435695333165992,0.29160833592294244,0.246502185743147,0.2646927222681636,0.2731171495279587,0.24439640320173653,0.2481240011548992,0.11872432703275755,0.17259109936410344,0.10444506973038438,0.026983960704681204,0.2461255016150304,0.144563980641215,0.2714304527336723,0.25733808653457907,0.14384599881218615,0.25162666801740796,0.2452343058319487,0.1435695333165992,0.29027456183023953,0.2452343058319487,0.1435695333165992,0.2891836072049375,0.46053781868559923,-0.4594444293188527,0.09781824263349717,0.10175651172679705,0.030574292290268697,0.15261879637797843,0.12761569325616423,0.06784596651537195,0.10070923457724656,0.11828071775407395,0.04933486706293761,0.18530386064867382,0.18360981728437667,0.0811895213197113,0.4112285303590666,0.12976690012317788,0.04329934662774033,0.23683476538893924,0.13825317503213186,0.018469589111426214,0.24507687072302403,0.10175651172679705,0.030574292290268697,0.19060295973650093,0.10175651172679705,0.030574292290268697,0.18789656156813345,-0.15944403220478195,-0.17945884297474946,0.05179457570037931,0.05646185066398939,0.1614033014354342,0.2732413474643555,0.2757460604342603,0.3227140484819564,-0.1755321940973785,-0.21587505009371985,-0.16823417623561362,-0.2291768666242957,-0.3687641323150551,-0.10002579541193458,1.0,0.1478828894133643,0.025811515277421627,-0.06829441187951775,0.9502413611043937,0.017092927694887843,0.23016803321026622,0.12518115262538615,-0.3070398042982434,-0.15414457833847237,-0.1563652110621056,-0.05205883270940787
segment_duration_s,-0.11267648377010205,0.8104032928797718,0.3180731385718816,0.31550206863718616,0.31744198384485833,0.30928719613256467,0.05862402648887205,0.31254710706414796,0.3128045432832157,0.30891090713440117,0.30865516075826965,0.3111140864522158,0.315772045571826,0.3037216667475973,0.31169374004992395,0.3156377850076311,0.3113692587213878,0.2683406928076364,0.3079157440415971,-0.31404828653145644,0.2228269979848331,-0.09670419186865416,-0.25533194813513155,-0.26557057713970406,0.31617152287629763,0.30952069667289905,0.25606346952927134,0.2719161832872719,-0.17714857924236438,-0.2930328096467048,0.10607762723631114,0.3180731385718816,0.31550206863718616,0.31744198384485833,0.30928719613256467,0.05862402648887205,0.31254710706414796,0.3128045432832157,0.05821238373160575,0.09549512687856193,-0.01280802630069141,-0.06862745881314741,0.058458974365700606,0.022488435767674057,0.05118187606022849,0.10126833302550715,0.10039438560719437,0.06037737283635836,-0.022656927937099225,0.005032029186598423,0.01780013784481054,0.05354481360916349,0.022178767437248125,0.0475864142174951,0.05803168318759112,0.026965604983197385,0.03725322975801958,0.04781168322890075,0.041142786256826304,0.03421610197991327,0.058458974365700606,0.022488435767674057,0.05546893826905628,0.058458974365700606,0.022488435767674057,0.05818661733793941,0.1199327880517416,-0.062100710212925646,-0.02247173090656765,0.031328880638098966,-0.03143180371559361,0.03859373588542367,0.04612687135455733,0.053321586871192,0.050788322076513355,-0.03828402216161585,-0.013996197489864309,0.010814720860728913,0.05398161424654781,-0.013848475845284793,0.07618204803486953,0.04098698451454713,-0.025883078421023564,0.025796156139264698,0.010113193310241977,0.0007642189529131756,0.01239891812420732,0.031328880638098966,-0.03143180371559361,0.05508883520353396,0.031328880638098966,-0.03143180371559361,0.055502920068169356,-0.05248579734286725,-0.05111689352463995,-0.03297467279288668,-0.03566496470619031,0.16943825718305422,0.15370863524275422,-0.02854277923771543,-0.018974354673471524,0.0075583127479863545,-0.014560639221175922,-0.007972028944255735,0.3777599768012739,-0.21994458588361432,0.21288711291037252,0.1478828894133643,1.0,0.2597435494901664,0.2670364000598317,0.19547088655763747,-0.00991216083456298,-0.0397381687791342,0.11103518255034042,-0.048243324589491585,-0.04373023895841921,-0.05610746479668826,-0.07206988721375335
