,idx,fuel_kg,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_area,flaps_bf/b,flaps_cf/c,flaps_Sf/S,cruise_mach,cruise_range,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,clean_e,origin_longitude,origin_latitude,origin_elevation,origin_RWY_1_HEADING_a,origin_RWY_1_HEADING_b,origin_RWY_1_LENGTH,origin_RWY_2_HEADING_a,origin_RWY_2_HEADING_b,origin_RWY_2_LENGTH,origin_RWY_3_HEADING_a,origin_RWY_3_HEADING_b,origin_RWY_3_LENGTH,origin_RWY_4_HEADING_a,origin_RWY_4_HEADING_b,origin_RWY_4_LENGTH,origin_RWY_5_HEADING_a,origin_RWY_5_HEADING_b,origin_RWY_5_LENGTH,origin_RWY_6_HEADING_a,origin_RWY_6_HEADING_b,origin_RWY_6_LENGTH,origin_RWY_7_HEADING_a,origin_RWY_7_HEADING_b,origin_RWY_7_LENGTH,origin_RWY_8_HEADING_a,origin_RWY_8_HEADING_b,origin_RWY_8_LENGTH,destination_longitude,destination_latitude,destination_elevation,destination_RWY_1_HEADING_a,destination_RWY_1_HEADING_b,destination_RWY_1_LENGTH,destination_RWY_2_HEADING_a,destination_RWY_2_HEADING_b,destination_RWY_2_LENGTH,destination_RWY_3_HEADING_a,destination_RWY_3_HEADING_b,destination_RWY_3_LENGTH,destination_RWY_4_HEADING_a,destination_RWY_4_HEADING_b,destination_RWY_4_LENGTH,destination_RWY_5_HEADING_a,destination_RWY_5_HEADING_b,destination_RWY_5_LENGTH,destination_RWY_6_HEADING_a,destination_RWY_6_HEADING_b,destination_RWY_6_LENGTH,destination_RWY_7_HEADING_a,destination_RWY_7_HEADING_b,destination_RWY_7_LENGTH,destination_RWY_8_HEADING_a,destination_RWY_8_HEADING_b,destination_RWY_8_LENGTH,arrival_rwy_heading,departure_rwy_heading,arrival_rwy_length,departure_rwy_length,starting_altitude,ending_altitude,altitude_difference,mean_vertical_rate,std_vertical_rate,mean_track,std_track,num_trajectory_points,points_per_second,takeoff_delta,landing_delta,mean_time_in_air,segment_duration_s,segment_distance_km,mean_dist_to_origin_km,mean_dist_to_dest_km,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,landing_fraction,taxiing_fraction
arrival_rwy_length,-0.020017081238283174,-0.06899322448444668,-0.08678594731638961,-0.0874492338753246,-0.08774715230717754,-0.08799986630345108,-0.029444748588370456,-0.08920135695634249,-0.08141439566365244,-0.08593560800897833,-0.08084888640758271,-0.07916815736535751,-0.08745441859266871,-0.08341624902393008,-0.08751077992913817,-0.08960928921307926,-0.08934090910799959,-0.07628113233174956,-0.08875500279561624,0.08312851651830448,-0.045275451430964155,0.06778242391841127,0.09649024821717768,0.09709860460828756,-0.0929090988916606,-0.08827297498602887,-0.06956251487389298,-0.0811391774858209,0.044898321662311634,0.09212643358253078,-0.05529794268812453,-0.08678594731638961,-0.0874492338753246,-0.08774715230717754,-0.08799986630345108,-0.029444748588370456,-0.08920135695634249,-0.08141439566365244,-0.022346879698901635,-0.06917418315631932,-0.052788439196615335,0.06296392385625482,-0.03569984513254774,-0.010531763609778609,-0.04742438343367797,-0.01452628997114915,-0.013409435596981949,-0.038030317344615844,-0.021811548207458387,-0.019513834283496425,0.007698470881545113,-0.010204636781997548,0.004367757547468123,0.0352748596261472,-0.029714946802544932,-0.011014591049871467,-0.027383862086259893,-0.032279065393706986,-0.008792642799210023,-0.017606987403875726,-0.03569984513254774,-0.010531763609778609,-0.03414921024919828,-0.03569984513254774,-0.010531763609778609,-0.03663103018084419,-0.07478268371914998,0.08003483965607797,-0.0755371772178501,-0.007945626405623109,0.018418019121581797,-0.0071569208889778165,-0.07415328067743539,-0.03402398928123817,0.012626951162195442,-0.05692898047264399,-0.019648982255454486,-0.07790863944832355,-0.058054188987870625,-0.012760007886150592,-0.13251064906069146,-0.018485778033959906,0.009178060665439873,-0.09580022683424141,-0.01718975723687841,0.019442332705822504,-0.12205067881204923,-0.007945626405623109,0.018418019121581797,-0.01692622755987023,-0.007945626405623109,0.018418019121581797,-0.019158609947715708,0.8259735258817061,-0.014095617145534868,1.0,-0.015422972342009176,-0.4239244572609974,-0.47038407351469297,-0.12464490616538378,-0.14603170513503735,0.12470747955274188,0.049468826434284734,0.26831113135903717,0.03140678384572879,0.08804689102949873,0.046080391936367406,-0.18630041483913232,0.04461469916294138,-0.03719536660409069,-0.02227756145385988,0.02863609207934011,-0.17097024755851745,-0.009530829101157866,-0.05309348802337851,-0.23231708469721268,0.10329393606275578,0.27751964233487963,0.7940443197919373,-0.022475858734295504
departure_rwy_length,-0.03188438814329581,-0.0005362174017180328,-0.05332660109742898,-0.05425537049169155,-0.053944893769507424,-0.05505909249044598,-0.020342916671042627,-0.0539179718598415,-0.04593056690422102,-0.05407455551450794,-0.04898993468775378,-0.04808922468399074,-0.05521086362152049,-0.049072992852486515,-0.05333148160752013,-0.054283713959238415,-0.05475130819767411,-0.04934089377328606,-0.05321996456301996,0.048973930016595835,-0.026095401967875357,0.04818393293371981,0.06563162639575415,0.06389032541203304,-0.0568148729171311,-0.05463515945625676,-0.043556577277549115,-0.04766544901492323,0.029730942249402523,0.05523927415035952,-0.039829477316348415,-0.05332660109742898,-0.05425537049169155,-0.053944893769507424,-0.05505909249044598,-0.020342916671042627,-0.0539179718598415,-0.04593056690422102,-0.01830135046923612,-0.047322612414064165,0.03802111647217072,-0.04859283716571883,0.004104678158476952,0.02114020225244576,-0.03627940850091603,-0.04986960468903838,-0.02486022049659537,-0.02642821420261415,-0.04472180611379727,-0.01893170902231423,-0.09327014028670183,-0.02592748855691102,0.0026504859116969247,-0.09992372832318533,-0.0022313539201378055,0.01518843221228126,-0.10509639997097248,0.0037656257040580613,0.018537694040979255,-0.12367528287239608,0.004104678158476952,0.02114020225244576,-0.03711094198488304,0.004104678158476952,0.02114020225244576,-0.039063178102265894,-0.04835464537339543,-0.0039254816366308684,0.025759263150250736,-0.007214702431736447,0.014107124979866954,-0.027198036464364524,0.011656341376266095,0.01086768851898097,-0.011261097428179096,0.004798452116924936,0.004711841057025926,0.004225018560919322,0.00569959556941075,0.021945714975792847,0.008535893795361339,-0.004463276453583051,0.014257144983997497,-0.021493302194749167,0.0008900478765946477,0.012649165891524943,-0.010479992912219365,-0.007214702431736447,0.014107124979866954,-0.02098063378370131,-0.007214702431736447,0.014107124979866954,-0.022232352330715986,-0.013176150723658027,0.8934047215953723,-0.015422972342009176,1.0,-0.3196744913509522,-0.21023970035381284,0.22067689092054896,0.2833460029612057,0.20354426424903416,0.04428393234635073,0.1454895917040678,0.018067971986380153,0.06815801260420118,-0.11420379027777525,0.04331809911234141,-0.11442132930671024,-0.027596644635235933,-0.015680463049906737,-0.10994549939240351,0.029412135750840812,0.5995171803525219,0.2245388623767824,-0.1788864057059043,-0.03681397603475841,-0.010314284226799763,-0.01286528652172805,-0.014175398519171585
starting_altitude,-0.04355701158587004,0.13979335695922507,0.26443630590292677,0.26645540606584306,0.2701183933654733,0.2673331493528249,0.15116645048425464,0.29205410917627794,0.27348515838698323,0.2590891052234012,0.23902953555320827,0.2313649260944703,0.2667205492273022,0.26636806426212456,0.2754439062484875,0.28052070109395216,0.28075937597438994,0.21284895976623336,0.2862681394191516,-0.28462033781122026,0.1277245430588615,-0.18104446680184044,-0.2917944766589732,-0.2913372436450706,0.3008171735865201,0.2885031002494985,0.17815117727821653,0.2334325112152523,-0.09108733713061677,-0.3012153543288279,0.17455329261519248,0.26443630590292677,0.26645540606584306,0.2701183933654733,0.2673331493528249,0.15116645048425464,0.29205410917627794,0.27348515838698323,0.07089220843140757,0.17164907216993816,0.011919137640358337,-0.020118537235325053,0.07740232361064105,0.01829482533104328,0.09143597242275259,0.110608615293618,0.08818935467247722,0.0800940372867292,0.07811213669237589,0.06451150218378267,0.07844868401824556,0.09354225220474824,0.031133071134320515,0.08395151453594707,0.08061005958117104,0.02766376041221729,0.11257558499468348,0.09741902791575698,0.00673561379260247,0.12058341147515027,0.07740232361064105,0.01829482533104328,0.08951528650043421,0.07740232361064105,0.01829482533104328,0.09415823186274003,0.18479038294550612,-0.08039877100143866,0.041422670701446965,0.10508615714512932,-0.020132734131173356,0.03078376118476185,0.1418810653363136,0.08562442842729823,-0.0017514409496858197,0.0979323012211982,0.05026925162543933,0.03873328931511772,0.1608042839436383,0.018340049666808547,0.12849477222748967,0.11317264032777855,-0.007630737985220431,0.07761703285372352,0.10835289045059904,-0.015494331815541702,0.08758177376450353,0.10508615714512932,-0.020132734131173356,0.034098510402248386,0.10508615714512932,-0.020132734131173356,0.039123718367916935,-0.3610789124632511,-0.2924428726814312,-0.4239244572609974,-0.3196744913509522,1.0,0.8921916709488317,-0.1794987716313017,-0.14763414059847416,-0.4632411906945723,-0.09308006057878764,-0.3863186450169581,-0.05863522317321878,-0.3044054514777349,0.18435853031092791,0.16829192528735512,0.1884063699071168,0.15528730560639256,0.06450139383730674,0.20435785280661714,0.17243280979415626,-0.1995177577174806,-0.4040862680462426,0.6153031608832356,-0.32398953830644905,-0.34747285113578436,-0.38658274319346725,0.04646361993393851
ending_altitude,-0.039881851924508625,0.17156959446322706,0.2594589766253911,0.2613629198485816,0.2656509859661259,0.2622604407128519,0.1512817053766327,0.2879810870771416,0.27046460954542256,0.25390168504873534,0.2335045424762408,0.22643171819746324,0.26092957990804877,0.26358654446121416,0.2715649555552036,0.27615947564668325,0.2768695174329524,0.2064905981797962,0.2821477299603461,-0.2811093888297939,0.12300330621673344,-0.16758383931215898,-0.28159763717379943,-0.28018088639257743,0.295964797220086,0.28723482865213473,0.16847532693364087,0.22203505168683077,-0.08318357175208577,-0.2984270629370745,0.17158102265774322,0.2594589766253911,0.2613629198485816,0.2656509859661259,0.2622604407128519,0.1512817053766327,0.2879810870771416,0.27046460954542256,0.06421693486059593,0.1592829433650643,0.06365931476305615,-0.08592085091229178,0.09971386726954072,0.028848559644625068,0.09183010610532745,0.10002575505056548,0.08155702097334797,0.08679264824847904,0.07878301978704451,0.06382505908204313,0.018555078767342456,0.08924072417155317,0.02590766913716169,0.0003817002235839181,0.09511113190383774,0.037369102186021755,0.07593621790049206,0.11493905494983421,0.018315639456390857,0.07457100255612123,0.09971386726954072,0.028848559644625068,0.07720094512822659,0.09971386726954072,0.028848559644625068,0.08390990268618626,0.18268655121756375,-0.1328801821749729,0.11214985520064896,0.08247395127787822,-0.01023645105553472,0.019421112445417228,0.15557170863552244,0.09378469486684272,-0.02127590732786996,0.1094844276860894,0.0575456078248797,0.08387661779763629,0.16406981480005509,0.0433879773975039,0.19556554582805574,0.098073145052757,0.004775465928694978,0.10605161990573538,0.10578899028849946,-0.019495332939421673,0.13413411436421013,0.08247395127787822,-0.01023645105553472,0.03400562863126549,0.08247395127787822,-0.01023645105553472,0.037706448532804776,-0.40206741062913914,-0.18954910014650891,-0.47038407351469297,-0.21023970035381284,0.8921916709488317,1.0,0.2841739406728224,0.17065307258516232,-0.4972879768026712,-0.09109246980567687,-0.3959869071374154,-0.09215243180515832,-0.3052169706023389,0.07872109556820417,0.28906418283660434,0.08244432417325416,0.13072288973066204,0.058411619990088766,0.10581714327453809,0.28177732711453984,-0.1755649656941251,-0.17448574427185537,0.6104998539024031,-0.541818992942437,-0.3699775781769696,-0.39899597161519745,0.046019200320969705
altitude_difference,0.005587170006118427,0.0769401390900266,0.0037803526659967593,0.0036411911312762683,0.0052051843290762765,0.0037325163754147414,0.008610587650546637,0.00727744963647995,0.008543296993165122,0.0030269058220183994,0.0011825214068702686,0.002047718933641076,0.0021347337818730886,0.008669774876295453,0.006781325819410085,0.006011806908208577,0.007051589303681751,-0.002081182043107127,0.006854200145955043,-0.008091386567406423,-0.0032218744297318213,0.0193069152486093,0.006074380418317023,0.008189544507780016,0.006064619442767945,0.013189496515269463,-0.011223734309767346,-0.011915923005822565,0.012178062505283617,-0.010582023641671686,0.0031776528352766157,0.0037803526659967593,0.0036411911312762683,0.0052051843290762765,0.0037325163754147414,0.008610587650546637,0.00727744963647995,0.008543296993165122,-0.010620996782323342,-0.017441999256470615,0.1133603302420082,-0.14444237524894946,0.05288108083811961,0.024003758076672915,0.005908854722151419,-0.01693834232642593,-0.009570737105631569,0.01901827560926126,0.0057734292068742235,0.0020687884544924933,-0.12612567730094273,-0.004196431409359087,-0.009657221479297975,-0.1773897670137076,0.03604574027789684,0.0226735568525893,-0.07359592354042635,0.043552602101252925,0.025599787050516964,-0.0935711526287111,0.05288108083811961,0.024003758076672915,-0.021876669479914037,0.05288108083811961,0.024003758076672915,-0.017120051140329117,0.005636749404221556,-0.11875325842126098,0.1563378034803979,-0.04343772643405064,0.020445808846565557,-0.02305225897781833,0.03766812523268516,0.022512355652907486,-0.04262544735261112,0.030577705977992444,0.018630244861620116,0.10046195011152009,0.016008302964749584,0.055575602344144104,0.1531892705867274,-0.02662698049583429,0.026604113372236685,0.06621670929809398,0.00041160005874125717,-0.009567241096148003,0.10623085900899375,-0.04343772643405064,0.020445808846565557,0.0016789285452552874,-0.04343772643405064,0.020445808846565557,-0.0009279159244880522,-0.1092517041640259,0.20793625425213835,-0.12464490616538378,0.22067689092054896,-0.1794987716313017,0.2841739406728224,1.0,0.6850974840279327,-0.09978588997418887,-0.0008203669823880648,-0.042430423069256894,-0.07625486964036621,-0.01861845958915654,-0.21990022129282052,0.27235924340798545,-0.2203830458508627,-0.04491932328548698,-0.009699851796480034,-0.20333653672406754,0.2476970004092828,0.04113482827688795,0.4777386838543967,0.02355237829387331,-0.49238129472580305,-0.06823941692875103,-0.048422421560710284,0.001657766938045265
mean_vertical_rate,-0.018147777311086855,0.07741133503888581,0.007795060514549474,0.007459542173728528,0.008131528285967823,0.005567628024638495,-0.017007237490375398,0.0045502782391756025,0.007459777874006056,0.006376173676869121,0.009793556132463724,0.010806062266064679,0.008007570241650518,0.007271671641138182,0.0069603778466710885,0.008102762894671333,0.007855078305643436,0.00016037710067843966,0.005208427384157231,-0.00458456006253304,-0.008178574975080816,0.016117663943102968,0.0003437117429759751,0.0017868452599709495,0.005755207352502691,0.008703831820910553,0.01300163232164515,0.003979589505145069,-0.015563071790057578,-0.00680683862116382,-0.014412123457067699,0.007795060514549474,0.007459542173728528,0.008131528285967823,0.005567628024638495,-0.017007237490375398,0.0045502782391756025,0.007459777874006056,-0.01876664406233463,-0.012753308500617207,0.15052516342516634,-0.18961864797778824,0.06429695164957208,0.07421778518510452,0.06367196203207794,-0.00568504326159398,0.025382443761629746,0.03199517606267441,0.045552744401630055,0.05970121711999345,-0.13248300908387978,-0.014420950296830479,0.027634544551027065,-0.19790855873530339,0.04748927863099128,0.07712081652108141,-0.017760388144749062,0.053568469151974225,0.08261627041383494,-0.03667582839598967,0.06429695164957208,0.07421778518510452,0.02775931535991811,0.06429695164957208,0.07421778518510452,0.03443538200914746,0.014472009331329642,-0.13391201423818735,0.17109820663703174,-0.04252909122085161,-0.024644509335263482,-0.12243770259719775,0.04022857001534071,0.002359856635687731,-0.09441441293974165,-0.040088382320372457,-0.05398273923733141,0.07076578525638186,0.05394918693510803,0.03326859660713699,0.1570285592333,-0.02693520719444601,-0.023699165728083067,-0.050858399585743445,-0.015734925814818633,-0.04740560498234735,-0.019076725424653197,-0.04252909122085161,-0.024644509335263482,-0.09205855666365523,-0.04252909122085161,-0.024644509335263482,-0.09735725020802789,-0.12174270256690468,0.26110642418631064,-0.14603170513503735,0.2833460029612057,-0.14763414059847416,0.17065307258516232,0.6850974840279327,1.0,-0.02977103656671035,0.025433947827766215,-0.0034517588523172134,-0.014767761475284025,-0.009205307460664225,-0.26839601454755985,0.3303319879115747,-0.2672925690457751,-0.003662210525993457,-0.0027004626673415295,-0.24727435798829758,0.2993522264715241,0.14876691989352603,0.6650931289469236,0.022258864488611335,-0.6704529835255782,-0.07831471539300841,-0.1117004211925071,0.004729979894180047
std_vertical_rate,0.00829788319827331,-0.09875297980032534,-0.24210881041787335,-0.24304137413729493,-0.24545100795057506,-0.24114271280598623,-0.10070192317618971,-0.25325693607158845,-0.2397850429764711,-0.2380612830717188,-0.2253362831864018,-0.22279714703774728,-0.24426110923492816,-0.23806001838818555,-0.24585641673209427,-0.2491964624436217,-0.24945705893005118,-0.19965178742071332,-0.24919546512664542,0.24629445146071893,-0.12667781323544405,0.1221224335062304,0.23861861151646666,0.23836902224200943,-0.2593605095849824,-0.2554163597447232,-0.1793347959784729,-0.20309034846745866,0.11457588238886128,0.25211036121298047,-0.13278348888368804,-0.24210881041787335,-0.24304137413729493,-0.24545100795057506,-0.24114271280598623,-0.10070192317618971,-0.25325693607158845,-0.2397850429764711,-0.031272783407082665,-0.1890193028023001,0.022169144740040458,0.04829426954114402,-0.08204070160013296,-0.014569394327833734,-0.10086522316318647,-0.11204418201191178,-0.08891916680956195,-0.10839909167213921,-0.09401475307242489,-0.06812432705872827,-0.08094201104721312,-0.08217589738772917,-0.017612246208230656,-0.06270096604378263,-0.08519725596393868,-0.019018304442939844,-0.12432195108563429,-0.08229526061406651,-0.01707376527662309,-0.11978374743288858,-0.08204070160013296,-0.014569394327833734,-0.09830103171210228,-0.08204070160013296,-0.014569394327833734,-0.10006189842771532,-0.2081485079341074,0.1517069620156989,-0.021082024297118123,-0.053759982863914674,-0.014899120452870113,-0.04557412060019096,-0.08150106761143552,-0.054796003903823914,-0.010458660596566013,-0.08698803725837038,-0.055981715967289285,-0.0468525481958272,-0.0947762577911249,-0.04226848210486472,-0.1302827313188636,-0.06450294069961643,-0.01938642782280893,-0.10265350473654775,-0.07523129202114803,0.0020557047629938185,-0.11578675400643876,-0.053759982863914674,-0.014899120452870113,-0.05608837963901075,-0.053759982863914674,-0.014899120452870113,-0.05476083848857985,0.10943843232996207,0.19093904223139954,0.12470747955274188,0.20354426424903416,-0.4632411906945723,-0.4972879768026712,-0.09978588997418887,-0.02977103656671035,1.0,0.15811614829137327,0.2792069745738688,0.27166697399493067,0.3448626040452038,-0.128338332940596,-0.21878354687024365,-0.1284415744966065,-0.0045236361303898544,-0.012133272942271811,-0.1433716436814968,-0.22681857354888194,0.09157055835214985,0.342103388041163,-0.5167248770094915,0.39969554211937347,0.130041905178084,0.051520081757568406,-0.058297157492714066
mean_track,-0.03314554258982264,-0.06764981640810962,-0.19200859904929582,-0.19206392315900458,-0.19956640305889142,-0.18875810392355635,-0.033659855946555,-0.19630974004598695,-0.19345767602486125,-0.18471013438563993,-0.1770096998110624,-0.17985463286858833,-0.18986068484670468,-0.20139173116004508,-0.20232463063901743,-0.20307944927964675,-0.20703292401323312,-0.13267105142165378,-0.19413502923020715,0.18464336944919224,-0.04332576090529207,-0.04573991423377648,0.12877556632146503,0.11571041553916907,-0.1990807592389436,-0.23157717494511187,-0.1254602270902831,-0.09225421396848939,0.09317533373131931,0.21466782678913812,-0.056114927083155554,-0.19200859904929582,-0.19206392315900458,-0.19956640305889142,-0.18875810392355635,-0.033659855946555,-0.19630974004598695,-0.19345767602486125,0.014762260286273116,-0.1234506734026452,0.17781800025937572,0.03634099095288368,-0.07738358135036404,-0.024260472259533986,-0.033739598391983386,-0.16171054961554954,-0.06189482695400835,-0.14094179900310827,-0.11722001188055194,-0.01598796341224524,-0.058074957313765746,-0.08408707240666065,-0.03076724930287332,0.008410622866336873,-0.08935329562008469,-0.03876310849584153,-0.08081832356367792,-0.09429095551671876,-0.030520379686233362,-0.08436445410874822,-0.07738358135036404,-0.024260472259533986,-0.05993942733074235,-0.07738358135036404,-0.024260472259533986,-0.06415643223077973,-0.28655416280069057,0.22505008717961034,0.1030876598815155,0.012206460749138809,-0.05197494689591282,-0.1297600558299397,0.1439413827438018,0.09093767081431303,-0.08225224720317914,-0.09676030568280379,-0.07557672193770851,0.005675018322888789,0.1022339758129479,0.0030521097518835714,-0.07853967045071109,0.02733440282319642,-0.05560744773162394,-0.07908465351114491,-0.022258470393036606,-0.01572583011136177,-0.08507205318966453,0.012206460749138809,-0.05197494689591282,-0.0815028896523252,0.012206460749138809,-0.05197494689591282,-0.08926425546608456,0.10808651335162099,0.05714357093649884,0.049468826434284734,0.04428393234635073,-0.09308006057878764,-0.09109246980567687,-0.0008203669823880648,0.025433947827766215,0.15811614829137327,1.0,0.09426126737607478,0.1853537465822131,0.31080396576063174,-0.03661006846936126,-0.2016938657943789,-0.036837645315829046,-0.0003341875512817475,0.011781341648178387,-0.07862504830093658,-0.24428097110800776,0.03305458387587536,0.11424298477024197,-0.14568917582447272,0.09097663081874623,0.04229585700714304,0.02996592721755847,-0.023744672939684557
std_track,-0.001260134616313141,-0.03415600217939877,-0.11613189686890231,-0.11788197963749608,-0.11807617369265336,-0.11701751170525199,-0.04285050828249564,-0.11987030615749462,-0.10705576922582408,-0.11385017633177302,-0.1044132679505449,-0.10313177724140916,-0.12011999634823507,-0.1102580227948862,-0.11833544412626326,-0.12072750005773746,-0.12188311675195738,-0.09622908606854827,-0.1181556211809924,0.1140252873148889,-0.04858306349246799,0.0833230392081821,0.1367131253773198,0.13139716200756343,-0.12654245982997678,-0.1190435323459885,-0.09807232891448807,-0.1057851456792442,0.07187513208882486,0.12349655494257981,-0.07575045794362041,-0.11613189686890231,-0.11788197963749608,-0.11807617369265336,-0.11701751170525199,-0.04285050828249564,-0.11987030615749462,-0.10705576922582408,-0.02242171631060042,-0.09922455942869894,-0.052201474838626506,0.06731929487134283,-0.039445403532097925,-0.012549013851559246,-0.06666929407292618,-0.044747340554280535,-0.04304857036135052,-0.07495726573244393,-0.050147323151626205,-0.040403522032183004,-0.0241970998495064,-0.02604326082392462,-0.005370506989231537,0.00476142220908977,-0.035781882483727025,-0.016042235076805623,-0.0629880418879764,-0.035905843475975675,-0.01525752122927625,-0.05816340158808755,-0.039445403532097925,-0.012549013851559246,-0.05262590300655531,-0.039445403532097925,-0.012549013851559246,-0.056165131657479,-0.10509414763866125,0.10529937344521988,-0.04594912172609733,-0.0023802325600553943,0.010940462466135538,0.026983609176186165,-0.053771670633924656,-0.03436721593600929,0.034392956332275716,-0.03012466640235106,-0.015286652225487904,-0.035223564974360834,-0.060276429765863955,-0.02490801507401002,-0.09814603587878787,-0.01669076056798482,0.008798418707447617,-0.046234564266389756,-0.00991536242007566,0.017255719246339788,-0.057393875326074525,-0.0023802325600553943,0.010940462466135538,0.006604893848486898,-0.0023802325600553943,0.010940462466135538,0.010553226162026216,0.24341413750251312,0.1251216024636772,0.26831113135903717,0.1454895917040678,-0.3863186450169581,-0.3959869071374154,-0.042430423069256894,-0.0034517588523172134,0.2792069745738688,0.09426126737607478,1.0,0.1492702987797927,0.15317643182923416,-0.020457941879700996,-0.15315792636060507,-0.019890849666500485,0.027252623057745288,0.027745430751187707,-0.03182721650765139,-0.15045476106429334,0.029296392194952506,0.08520925668992788,-0.21624018686148883,0.18306987950320458,0.33953065571200536,0.09953354210495195,-0.037468128374107915
num_trajectory_points,0.0071047793538329485,0.10348778998078079,-0.23356921414221174,-0.23685669249094868,-0.23988117847373305,-0.23591648627878134,-0.14722041316212006,-0.2561874939623932,-0.23249463031792053,-0.23169561168462302,-0.2052815997392038,-0.20295746442670992,-0.23816001589215346,-0.23579296568401387,-0.24441337678919572,-0.2454498744604176,-0.24991049376836408,-0.18805615391523176,-0.24986912342454207,0.24727566711692636,-0.09816878231679992,0.12650719250975903,0.2479867811951968,0.23989459057282697,-0.26139701328842324,-0.26433183274959177,-0.15284349209296466,-0.1770159654669594,0.09103074715836378,0.2604367088209075,-0.1699712632018251,-0.23356921414221174,-0.23685669249094868,-0.23988117847373305,-0.23591648627878134,-0.14722041316212006,-0.2561874939623932,-0.23249463031792053,-0.03254349090028632,-0.20631501990295756,0.12129567791487572,0.0014937208246993178,-0.08560955093460397,-0.015776212706020046,-0.11835883176803295,-0.13980290553641628,-0.1147998246189385,-0.14021277860311368,-0.10928525246455321,-0.08186642722259778,-0.12471341939304856,-0.09167592737036181,-0.022993315524782697,-0.09763622685102598,-0.09694379558750767,-0.02884359580368915,-0.15094075271283447,-0.09572836330257181,-0.02302462235523342,-0.1443912182072886,-0.08560955093460397,-0.015776212706020046,-0.13438993990844447,-0.08560955093460397,-0.015776212706020046,-0.1385984278484403,-0.23816459884362629,0.22374702048949935,-0.008973527030178804,-0.047365836347981166,-0.05783898317594025,-0.06905619188815701,-0.10803694268949367,-0.07700747731961656,-0.05358389737875832,-0.1113405614738111,-0.07107053442976277,-0.05943443147740371,-0.08038324266833025,-0.0805145493620194,-0.13381807065820278,-0.06065405808815188,-0.06908353713145197,-0.13522537851451524,-0.08961495135517979,-0.03679141613669327,-0.15465206602935694,-0.047365836347981166,-0.05783898317594025,-0.09022484476821452,-0.047365836347981166,-0.05783898317594025,-0.09179773220207028,0.03639402451711009,0.01800674701745518,0.03140678384572879,0.018067971986380153,-0.05863522317321878,-0.09215243180515832,-0.07625486964036621,-0.014767761475284025,0.27166697399493067,0.1853537465822131,0.1492702987797927,1.0,0.5193256867966943,-0.1338888778926816,-0.21323176253934967,-0.12151690071346297,0.43793407971128884,0.15070598320773082,-0.13892464170003868,-0.21126078226433304,-0.02548978181125162,0.031358188993690625,-0.011100701914908136,0.05899972802715703,0.012471355060356749,-0.018648051293116225,-0.09602691538294966
points_per_second,0.16518847023743408,-0.31687031613634487,-0.519806593426041,-0.5222293288688177,-0.526369533135932,-0.5170040483142545,-0.262428239466219,-0.5518441336893031,-0.5219976017214784,-0.511932070531956,-0.47874016699649524,-0.47257007541024804,-0.5238281384426392,-0.516897230302764,-0.5300595053322391,-0.5338865849093681,-0.5353157981182798,-0.4322696636545678,-0.5414210598487833,0.5395839551976225,-0.2840190652730125,0.2513729352144034,0.5010275316794751,0.5054561061485161,-0.5590876745536983,-0.5499145215972029,-0.37761321058723535,-0.4325515942732328,0.23758579984380734,0.5398291701131039,-0.300121265283676,-0.519806593426041,-0.5222293288688177,-0.526369533135932,-0.5170040483142545,-0.262428239466219,-0.5518441336893031,-0.5219976017214784,-0.08130124871560918,-0.4158723707633827,0.1408337367044724,0.09591240238565407,-0.18176826365460413,-0.08780186317310897,-0.1985356455925203,-0.25136945735626237,-0.2580049228686898,-0.2755719107700169,-0.15913080677323863,-0.1701313788606509,-0.17304796889211768,-0.18083040675155407,-0.09421595298702101,-0.1541195407122842,-0.19197332145070695,-0.09726890602739376,-0.18302126605495747,-0.19245219752837253,-0.1041350761112905,-0.1600328176682724,-0.18176826365460413,-0.08780186317310897,-0.22385558014247064,-0.18176826365460413,-0.08780186317310897,-0.22528204131138369,-0.4623015410867434,0.35385386386420714,0.033307956270790494,-0.14594586109690683,-0.07764456309506301,-0.08371673429665032,-0.2084890103144406,-0.17250775072185892,-0.09658522868363426,-0.14862565743220918,-0.1092366906381992,-0.05694273656966543,-0.21968188358918744,-0.12992864702044835,-0.2332001386656352,-0.16413991122603164,-0.08609078386950901,-0.11025727303039407,-0.16710216883630907,-0.08598843099613586,-0.10557311243321661,-0.14594586109690683,-0.07764456309506301,-0.12109836718376656,-0.14594586109690683,-0.07764456309506301,-0.11854677937297288,0.07321990858744974,0.0639006775716302,0.08804689102949873,0.06815801260420118,-0.3044054514777349,-0.3052169706023389,-0.01861845958915654,-0.009205307460664225,0.3448626040452038,0.31080396576063174,0.15317643182923416,0.5193256867966943,1.0,-0.25849340029372325,-0.36782835093832283,-0.2646344971737983,-0.19831172602471378,-0.0661856106580739,-0.2964253802633643,-0.3952767993525213,0.013745915103982147,0.16742168963278953,-0.1877500134859489,0.1912127707126791,0.10039988618726203,0.04046849948794728,-0.1657357634992043
